date,broker,listing_id,url,resort,points,use_year,price,price_per_point,dues_per_point,deed_year,status,point_delta,cost_per_point_year
2026-08-20,The DVC Store,HH200-09-0918,https://www.dvcstore.com/resort/hilton-head/hh200-09-0918/,Hilton Head Island,200,September,10000,50.0,12.8621,2042,Sold,0,16.373
2026-08-20,The DVC Store,HH210-12-1113,https://www.dvcstore.com/resort/hilton-head/hh210-12-1113/,Hilton Head Island,210,December,12600,60.0,12.8621,2042,Sold,0,16.983
2026-08-20,The DVC Store,OKW100-02-0123,https://www.dvcstore.com/resort/old-key-west/okw100-02-0123/,Old Key West,100,February,8600,86.0,11.2054,2042,Sold,0,17.219
2026-08-20,The DVC Store,OKW150-06-1208,https://www.dvcstore.com/resort/old-key-west/okw150-06-1208/,Old Key West,150,June,12300,82.0,11.2054,2042,Sold,-14,16.889
2026-08-20,The DVC Store,OKW2057230-04-1209,https://www.dvcstore.com/resort/old-key-west-2057/okw2057230-04-1209/,Old Key West (2057),230,April,20470,89.0,11.2054,2057,Sold,-230,14.855
2026-08-20,The DVC Store,OKW210-04-1110,https://www.dvcstore.com/resort/old-key-west/okw210-04-1110/,Old Key West,210,April,17640,84.0,11.2054,2042,Sold,420,14.422
2026-08-20,The DVC Store,OKW230-04-1124,https://www.dvcstore.com/resort/old-key-west/okw230-04-1124/,Old Key West,230,April,16790,73.0,11.2054,2042,Sold,44,15.85
2026-08-20,The DVC Store,RV300-08-0819,https://www.dvcstore.com/resort/riviera/rv300-08-0819/,Riviera Resort,300,August,33000,110.0,9.4553,2070,Sold,0,12.056
2026-08-20,The DVC Store,SS160-06-1215,https://www.dvcstore.com/resort/saratoga-springs/ss160-06-1215/,Saratoga Springs,160,June,15360,96.0,9.1877,2054,Sold,102,12.436
2026-08-20,The DVC Store,SS150-09-1126,https://www.dvcstore.com/resort/saratoga-springs/ss150-09-1126/,Saratoga Springs,150,September,15000,100.0,9.1877,2054,Sold,0,13.028
2026-08-20,The DVC Store,SS180-09-1013,https://www.dvcstore.com/resort/saratoga-springs/ss180-09-1013/,Saratoga Springs,180,September,17280,96.0,9.1877,2054,Sold,2,12.835
2026-08-20,The DVC Store,SS500-02-1021,https://www.dvcstore.com/resort/saratoga-springs/ss500-02-1021/,Saratoga Springs,500,February,44000,88.0,9.1877,2054,Sold,0,12.436
2026-08-20,The DVC Store,VB150-02-1031,https://www.dvcstore.com/resort/vero-beach/vb150-02-1031/,Vero Beach,150,February,6900,46.0,14.8939,2042,Sold,30,17.953
2026-08-20,The DVC Store,VB150-02-1209,https://www.dvcstore.com/resort/vero-beach/vb150-02-1209/,Vero Beach,150,February,6450,43.0,14.8939,2042,Sold,16,17.874
2026-08-20,The DVC Store,VB210-03-0708-1,https://www.dvcstore.com/resort/vero-beach/vb210-03-0708-1/,Vero Beach,210,March,9450,45.0,14.8939,2042,Sold,0,18.011
2026-08-20,The DVC Store,VB210-12-1216,https://www.dvcstore.com/resort/vero-beach/vb210-12-1216/,Vero Beach,210,December,7980,38.0,14.8939,2042,Sold,0,17.572
2026-08-20,The DVC Store,VB225-08-1112-1,https://www.dvcstore.com/resort/vero-beach/vb225-08-1112-1/,Vero Beach,225,August,9000,40.0,14.8939,2042,Sold,0,17.678
2026-08-20,The DVC Store,VB250-12-0511,https://www.dvcstore.com/resort/vero-beach/vb250-12-0511/,Vero Beach,250,December,11250,45.0,14.8939,2042,Sold,0,17.974
2026-08-20,The DVC Store,WLCC175-06-1212,https://www.dvcstore.com/resort/copper-creek/wlcc175-06-1212/,Copper Creek Villas,175,June,23625,135.0,9.0,2068,Sold,18,12.402
2026-08-20,The DVC Store,SS160-12-1028-1,https://www.dvcstore.com/resort/saratoga-springs/ss160-12-1028-1/,Saratoga Springs,160,December,15680,98.0,9.1877,2054,Sold,0,12.941
2026-08-20,The DVC Store,VB100-09-0127,https://www.dvcstore.com/resort/vero-beach/vb100-09-0127/,Vero Beach,100,September,4500,45.0,14.8939,2042,Sale Pending,0,18.332
2026-08-20,The DVC Store,SS250-12-0127,https://www.dvcstore.com/resort/saratoga-springs/ss250-12-0127/,Saratoga Springs,250,December,24000,96.0,9.1877,2054,Sale Pending,0,12.791
2026-08-20,The DVC Store,AK167-06-0127,https://www.dvcstore.com/resort/animal-kingdom/ak167-06-0127/,Animal Kingdom Villas,167,June,15030,90.0,10.1608,2057,Sold,0,13.282
2026-08-20,The DVC Store,BLT160-06-0215-1,https://www.dvcstore.com/resort/bay-lake-tower/blt160-02-0215-1/,Bay Lake Tower,160,June,20960,131.0,8.7415,2060,Sold,48,12.646
2026-08-20,The DVC Store,OKW270-12-1118-1,https://www.dvcstore.com/resort/old-key-west/okw270-12-1118-1/,Old Key West,270,December,20250,75.0,11.2054,2042,Sale Pending,139,15.556
2026-08-20,The DVC Store,VDH150-02-0418,https://www.dvcstore.com/resort/disneyland-hotel/vdh150-02-0418/,Villas at Disneyland Hotel,150,February,22500,150.0,10.5354,2074,Available,-286,14.588
2026-08-20,The DVC Store,SS160-09-0421,https://www.dvcstore.com/resort/saratoga-springs/ss160-09-0421/,Saratoga Springs,160,September,15520,97.0,9.1877,2054,Sold,6,12.879
2026-08-20,The DVC Store,OKW269-09-0107,https://www.dvcstore.com/resort/old-key-west/okw269-09-0107/,Old Key West,269,September,20175,75.0,11.2054,2042,Sold,10,16.124
2026-08-20,The DVC Store,OKW150-02-0409,https://www.dvcstore.com/resort/old-key-west/okw150-02-0409/,Old Key West,150,February,12300,82.0,11.2054,2042,Sold,0,16.778
2026-08-20,The DVC Store,BW150-10-0423,https://www.dvcstore.com/resort/boardwalk-villas/bw150-10-0423/,BoardWalk Villas,150,October,17850,119.0,9.7617,2042,Sold,84,17.012
2026-08-20,The DVC Store,BC250-03-0429,https://www.dvcstore.com/resort/beach-club-villas/bc250-03-0429/,Beach Club Villas,250,March,33750,135.0,9.8113,2042,Sold,0,18.583
2026-08-20,The DVC Store,OKW270-10-0416,https://www.dvcstore.com/resort/old-key-west/okw270-10-0416/,Old Key West,270,October,20250,75.0,11.2054,2042,Sold,-380,17.839
2026-08-20,The DVC Store,BW270-02-0225,https://www.dvcstore.com/resort/boardwalk-villas/bw270-02-0225/,BoardWalk Villas,270,February,30240,112.0,9.7617,2042,Sold,0,17.063
2026-08-20,The DVC Store,OKW150-02-0317,https://www.dvcstore.com/resort/old-key-west/okw150-02-0317/,Old Key West,150,February,12600,84.0,11.2054,2042,Sold,0,16.664
2026-08-20,The DVC Store,SS160-12-0518,https://www.dvcstore.com/resort/saratoga-springs/ss160-12-0518-2/,Saratoga Springs,160,December,14400,90.0,9.1877,2054,Available,-160,13.323
2026-08-20,The DVC Store,SS200-12-0518,https://www.dvcstore.com/resort/saratoga-springs/ss200-12-0518/,Saratoga Springs,200,December,18200,91.0,9.1877,2054,Available,-200,13.321
2026-08-20,The DVC Store,AK050-08-0521,https://www.dvcstore.com/resort/animal-kingdom/ak050-08-0521/,Animal Kingdom Villas,50,August,6000,120.0,10.1608,2057,Sale Pending,100,13.455
2026-08-20,The DVC Store,BW200-02-0428,https://www.dvcstore.com/resort/boardwalk-villas/bw200-02-0428/,BoardWalk Villas,200,February,25000,125.0,9.7617,2042,Sold,0,17.965
2026-08-20,The DVC Store,SS150-02-0520,https://www.dvcstore.com/resort/saratoga-springs/ss150-02-0520/,Saratoga Springs,150,February,14400,96.0,9.1877,2054,Sold,0,12.885
2026-08-20,The DVC Store,AR025-03-0526,https://www.dvcstore.com/resort/aulani/ar025-03-0526/,Aulani,25,March,2875,115.0,10.9572,2062,Available,0,15.707
2026-08-20,The DVC Store,AR220-03-0526,https://www.dvcstore.com/resort/aulani/ar220-03-0526/,Aulani,220,March,23100,105.0,10.9572,2062,Available,0,14.051
2026-08-20,The DVC Store,BC250-03-0403,https://www.dvcstore.com/resort/beach-club-villas/bc250-03-0403/,Beach Club Villas,250,March,34750,139.0,9.8113,2042,Available,54,18.579
2026-08-20,The DVC Store,AK210-12-0518,https://www.dvcstore.com/resort/animal-kingdom/ak210-12-0518/,Animal Kingdom Villas,210,December,19740,94.0,10.1608,2057,Sale Pending,-210,13.988
2026-08-20,The DVC Store,AR200-04-0409,https://www.dvcstore.com/resort/aulani/ar200-04-0409/,Aulani,200,April,19600,98.0,10.9572,2062,Sale Pending,0,13.874
2026-08-20,The DVC Store,BW050-10-0602,https://www.dvcstore.com/resort/boardwalk-villas/bw050-10-0602/,BoardWalk Villas,50,October,6500,130.0,9.7617,2042,Sale Pending,12,18.867
2026-08-20,The DVC Store,GF075-10-0602,https://www.dvcstore.com/resort/grand-floridian/gf075-10-0602/,Grand Floridian Villas,75,October,13350,178.0,8.3142,2064,Sale Pending,-10,13.444
2026-08-20,The DVC Store,AK100-06-0602,https://www.dvcstore.com/resort/animal-kingdom/ak100-06-0602/,Animal Kingdom Villas,100,June,10900,109.0,10.1608,2057,Sale Pending,0,14.022
2026-08-20,The DVC Store,BLT100-10-0602,https://www.dvcstore.com/resort/bay-lake-tower/blt100-10-0602/,Bay Lake Tower,100,October,13800,138.0,8.7415,2060,Sale Pending,-32,13.299
2026-08-20,The DVC Store,SS075-06-0423,https://www.dvcstore.com/resort/saratoga-springs/ss075-06-0423/,Saratoga Springs,75,June,8025,107.0,9.1877,2054,Sale Pending,-75,14.172
2026-08-20,The DVC Store,PV200-10-0408-1,https://www.dvcstore.com/resort/polynesian-villas-and-bungalows/pv200-10-0408-1/,Polynesian Villas,200,October,32000,160.0,8.3334,2066,Sold,-400,13.448
2026-08-20,The DVC Store,BC270-02-0519,https://www.dvcstore.com/resort/beach-club-villas/bc270-02-0519/,Beach Club Villas,270,February,33750,125.0,9.8113,2042,Sold,-540,20.309
2026-08-20,The DVC Store,SS160-12-0505,https://www.dvcstore.com/resort/saratoga-springs/ss160-12-0505/,Saratoga Springs,160,December,15200,95.0,9.1877,2054,Sale Pending,-306,14.13
2026-08-20,The DVC Store,AR120-12-0331,https://www.dvcstore.com/resort/aulani/ar120-12-0331/,Aulani,120,December,11880,99.0,10.9572,2062,Available,-14,14.093
2026-08-20,The DVC Store,HH060-03-0518,https://www.dvcstore.com/resort/hilton-head/hh060-03-0518/,Hilton Head Island,60,March,4800,80.0,12.8621,2042,Sold,0,19.13
2026-08-20,The DVC Store,OKW050-08-0624,https://www.dvcstore.com/resort/old-key-west/okw050-08-0624/,Old Key West,50,August,4500,90.0,11.2054,2042,Sold,-76,19.887
2026-08-20,The DVC Store,AR100-02-0602,https://www.dvcstore.com/resort/aulani/ar100-02-0602/,Aulani,100,February,9700,97.0,10.9572,2062,Available,0,14.041
2026-08-20,The DVC Store,VB100-03-0707,https://www.dvcstore.com/resort/vero-beach/vb100-03-0707/,Vero Beach,100,March,7400,74.0,14.8939,2042,Available,0,20.155
2026-08-20,The DVC Store,SS075-06-0707,https://www.dvcstore.com/resort/saratoga-springs/ss075-06-0707/,Saratoga Springs,75,June,8025,107.0,9.1877,2054,Sold,0,13.493
2026-08-20,The DVC Store,SS200-12-0505,https://www.dvcstore.com/resort/saratoga-springs/ss200-12-0505-2/,Saratoga Springs,200,December,19000,95.0,9.1877,2054,Sale Pending,-400,14.144
2026-08-20,The DVC Store,WLCC250-10-0527,https://www.dvcstore.com/resort/copper-creek/wlcc250-10-0527/,Copper Creek Villas,250,October,38750,155.0,9.0,2068,Available,-500,13.727
2026-08-20,The DVC Store,OKW300-12-0518,https://www.dvcstore.com/resort/old-key-west/okw300-12-0518/,Old Key West,300,December,20700,69.0,11.2054,2042,Available,-600,18.142
2026-08-20,The DVC Store,HH080-02-0707,https://www.dvcstore.com/resort/hilton-head/hh080-02-0707/,Hilton Head Island,80,February,7600,95.0,12.8621,2042,Sold,0,19.759
2026-08-20,The DVC Store,OKW100-02-0722,https://www.dvcstore.com/resort/old-key-west/okw100-02-0722/,Old Key West,100,February,9000,90.0,11.2054,2042,Available,10,17.35
2026-08-20,The DVC Store,VDH300-06-0727,https://www.dvcstore.com/resort/disneyland-hotel/vdh300-06-0727/,Villas at Disneyland Hotel,300,June,49500,165.0,10.5354,2074,Available,0,14.058
2026-08-20,The DVC Store,OKW2057125-02-0727,https://www.dvcstore.com/resort/old-key-west-2057/okw2057125-02-0727/,Old Key West (2057),125,February,14375,115.0,11.2054,2057,Available,0,15.195
2026-08-20,The DVC Store,BLT100-08-0728,https://www.dvcstore.com/resort/bay-lake-tower/blt100-08-0728/,Bay Lake Tower,100,August,14500,145.0,8.7415,2060,Available,0,13.326
2026-08-20,The DVC Store,BLT075-08-0728,https://www.dvcstore.com/resort/bay-lake-tower/blt075-08-0728/,Bay Lake Tower,75,August,10875,145.0,8.7415,2060,Available,0,13.426
2026-08-20,The DVC Store,BLT100-08-0728-1,https://www.dvcstore.com/resort/bay-lake-tower/blt100-08-0728-1/,Bay Lake Tower,100,August,14300,143.0,8.7415,2060,Available,0,13.267
2026-08-20,The DVC Store,VB400-12-0702,https://www.dvcstore.com/resort/vero-beach/vb400-12-0702/,Vero Beach,400,December,16000,40.0,14.8939,2042,Available,0,17.571
2026-08-20,The DVC Store,AR100-08-0714,https://www.dvcstore.com/resort/aulani/ar100-08-0714/,Aulani,100,August,10300,103.0,10.9572,2062,Available,0,14.207
2026-08-20,The DVC Store,DLH250-08-0627,https://www.dvcstore.com/resort/disneyland-hotel/dlh250-08-0627/,Villas at Disneyland Hotel,250,August,36750,147.0,10.5354,2074,Available,0,13.699
2026-08-20,The DVC Store,SS150-08-0624,https://www.dvcstore.com/resort/saratoga-springs/ss150-08-0624-2/,Saratoga Springs,150,August,14550,97.0,9.1877,2054,Available,0,12.921
2026-08-20,The DVC Store,AR100-08-0720,https://www.dvcstore.com/resort/aulani/ar100-08-0720/,Aulani,100,August,10500,105.0,10.9572,2062,Available,0,14.332
2026-08-20,The DVC Store,OKW104-08-0621,https://www.dvcstore.com/resort/old-key-west/okw104-08-0621/,Old Key West,104,August,9360,90.0,11.2054,2042,Available,0,17.445
2026-08-20,The DVC Store,AK180-12-0729,https://www.dvcstore.com/resort/animal-kingdom/ak180-12-0729/,Animal Kingdom Villas,180,December,20700,115.0,10.1608,2057,Available,0,14.085
2026-08-20,The DVC Store,BW200-02-0707,https://www.dvcstore.com/resort/boardwalk-villas/bw200-02-0707/,BoardWalk Villas,200,February,26000,130.0,9.7617,2042,Available,400,15.9
2026-08-20,The DVC Store,SS160-08-0327,https://www.dvcstore.com/resort/saratoga-springs/ss160-08-0327-2/,Saratoga Springs,160,August,15520,97.0,9.1877,2054,Available,0,12.905
2026-08-20,The DVC Store,OKW2057025-04-0731,https://www.dvcstore.com/resort/old-key-west-2057/okw2057025-04-0731/,Old Key West (2057),25,April,3000,120.0,11.2054,2057,Available,-50,17.594
2026-08-20,The DVC Store,OKW2057100-04-0731,https://www.dvcstore.com/resort/old-key-west-2057/okw2057100-04-0731/,Old Key West (2057),100,April,9800,98.0,11.2054,2057,Available,-200,15.936
2026-08-20,The DVC Store,AR200-03-0512,https://www.dvcstore.com/resort/aulani/ar200-03-0512/,Aulani,200,March,19600,98.0,10.9572,2062,Available,0,13.874
2026-08-20,The DVC Store,OKW046-02-0514,https://www.dvcstore.com/resort/old-key-west/okw046-02-0514/,Old Key West,46,February,4370,95.0,11.2054,2042,Available,-88,20.775
2026-08-20,The DVC Store,AR035-02-0602,https://www.dvcstore.com/resort/aulani/ar035-02-0602/,Aulani,35,February,3850,110.0,10.9572,2062,Available,2,15.094
2026-08-20,The DVC Store,VDL070-02-0702,https://www.dvcstore.com/resort/disneyland-hotel/vdl070-02-0702/,Villas at Disneyland Hotel,70,February,12950,185.0,10.5354,2074,Available,-62,15.062
2026-08-20,The DVC Store,AR250-02-0713,https://www.dvcstore.com/resort/aulani/ar250-02-0713/,Aulani,250,February,25250,101.0,10.9572,2062,Available,-486,14.944
2026-08-20,The DVC Store,AR160-02-0805,https://www.dvcstore.com/resort/aulani/ar160-02-0805/,Aulani,160,February,16320,102.0,10.9572,2062,Available,0,14.034
2026-08-20,The DVC Store,OKW050-02-0805,https://www.dvcstore.com/resort/old-key-west/okw050-02-0805/,Old Key West,50,February,4750,95.0,11.2054,2042,Available,-69,20.033
2026-08-20,The DVC Store,SS050-02-0727,https://www.dvcstore.com/resort/saratoga-springs/ss050-02-0727/,Saratoga Springs,50,February,5950,119.0,9.1877,2054,Available,0,14.156
2026-08-20,The DVC Store,SS200-08-0810,https://www.dvcstore.com/resort/saratoga-springs/ss200-08-0810/,Saratoga Springs,200,August,19600,98.0,9.1877,2054,Available,-338,14.046
2026-08-20,The DVC Store,SS130-08-0617,https://www.dvcstore.com/resort/saratoga-springs/ss130-08-0617/,Saratoga Springs,130,August,13130,101.0,9.1877,2054,Sold,0,13.092
2026-08-20,The DVC Store,BW025-04-0805,https://www.dvcstore.com/resort/boardwalk-villas/bw025-04-0805/,BoardWalk Villas,25,April,3375,135.0,9.7617,2042,Sold,0,20.702
2026-08-20,The DVC Store,SS160-06-0620,https://www.dvcstore.com/resort/saratoga-springs/ss160-06-0620/,Saratoga Springs,160,June,14720,92.0,9.1877,2054,Sold,-314,14.057
2026-08-20,The DVC Store,SS250-12-0723,https://www.dvcstore.com/resort/saratoga-springs/ss250-12-0723/,Saratoga Springs,250,December,23500,94.0,9.1877,2054,Sold,0,12.72
2026-08-20,The DVC Store,SS110-10-0702,https://www.dvcstore.com/resort/saratoga-springs/ss110-10-0702/,Saratoga Springs,110,October,11000,100.0,9.1877,2054,Sold,-110,13.785
2026-08-20,The DVC Store,BW108-03-0413,https://www.dvcstore.com/resort/boardwalk-villas/bw108-03-0413/,BoardWalk Villas,108,March,13284,123.0,9.7617,2042,Sold,0,18.075
2026-08-20,The DVC Store,SS300-02-0728,https://www.dvcstore.com/resort/saratoga-springs/ss300-02-0728/,Saratoga Springs,300,February,29700,99.0,9.1877,2054,Sold,0,12.875
2026-08-20,The DVC Store,AK300-12-0713,https://www.dvcstore.com/resort/animal-kingdom/ak300-12-0713/,Animal Kingdom Villas,300,December,30900,103.0,10.1608,2057,Sold,-576,14.802
2026-08-20,The DVC Store,BLT160-12-0811,https://www.dvcstore.com/resort/bay-lake-tower/blt160-12-0811/,Bay Lake Tower,160,December,22880,143.0,8.7415,2060,Available,106,12.8
2026-08-20,The DVC Store,VB150-12-0811,https://www.dvcstore.com/resort/vero-beach/vb150-12-0811/,Vero Beach,150,December,9000,60.0,14.8939,2042,Available,0,19.07
2026-08-20,The DVC Store,BW150-03-0413,https://www.dvcstore.com/resort/boardwalk-villas/bw150-03-0413/,BoardWalk Villas,150,March,18450,123.0,9.7617,2042,Sold,0,17.927
2026-08-20,The DVC Store,PV500-10-0528,https://www.dvcstore.com/resort/polynesian-villas-and-bungalows/pv500-10-0528/,Polynesian Villas,500,October,81500,163.0,8.3334,2066,Available,-838,13.306
2026-08-20,The DVC Store,SS250-02-0811,https://www.dvcstore.com/resort/saratoga-springs/ss250-02-0811-2/,Saratoga Springs,250,February,24750,99.0,9.1877,2054,Available,-500,14.257
2026-08-20,The DVC Store,OKW220-08-0512,https://www.dvcstore.com/resort/old-key-west/okw220-08-0512/,Old Key West,220,August,15180,69.0,11.2054,2042,Sold,-440,18.214
2026-08-20,The DVC Store,RV200-06-0324,https://www.dvcstore.com/resort/riviera/rv200-06-0324/,Riviera Resort,200,June,26000,130.0,9.4553,2070,Available,-400,13.415
2026-08-20,The DVC Store,AK220-09-0812,https://www.dvcstore.com/resort/animal-kingdom/ak220-09-0812/,Animal Kingdom Villas,220,September,21780,99.0,10.1608,2057,Available,-556,15.081
2026-08-20,The DVC Store,AR170-09-0812,https://www.dvcstore.com/resort/aulani/ar170-09-0812/,Aulani,170,September,16830,99.0,10.9572,2062,Available,-362,15.06
2026-08-20,The DVC Store,AR150-09-0812,https://www.dvcstore.com/resort/aulani/ar150-09-0812/,Aulani,150,September,14850,99.0,10.9572,2062,Available,-300,15.022
2026-08-20,The DVC Store,OKW190-06-0805,https://www.dvcstore.com/resort/old-key-west/okw190-06-0805/,Old Key West,190,June,16720,88.0,11.2054,2042,Available,0,17.078
2026-08-20,The DVC Store,OKW320-12-0728,https://www.dvcstore.com/resort/old-key-west/okw320-12-0728/,Old Key West,320,December,28800,90.0,11.2054,2042,Available,96,16.722
